No.,entity,BAU Name lang,BAU Adresse 2 lang,Country/Region Code,City,Post Code
365485,Venturo,Xanten Resources Bau GmbH,Altroßthal 5,D,Dresden,01169
365486,Venturo,Ammer Wirtschaft GmbH & Co. KG,Hilger 2,,Unterneukirchen,84579
365487,Venturo,Merker Management GmbH & Co. KG,Paunsdorfer Allee 1,,Leipzig,04329
365488,Venturo,Linde Property Holding GmbH,Bautzener Straße 113,D,Bischofswerda,01877
365489,Venturo,Zülpich Estate OHG,Georgenkirchweg 27,DE,Chemnitz,09117
365490,Venturo,Siegen Facility OHG,Hartmannsbach Nr. 22,D,Bad Gottleuba OT Berggießhübel,01816
365491,Venturo,Iserlohn Plan Bau GmbH,Am Schieferberg,DE,Lampertswalde OT Brößnitz,01561
365492,Venturo,Merker Smart OHG,,,FORT LAUDERDALE,
365493,Venturo,Brackel Haus Service GmbH,Wilma-Witte-Stieg 1,,Hamburg,22047
365494,Venturo,Jäger Estate Holding GmbH,Altdölzschen 40,DE,Dresden,01187
365495,Venturo,Brackel Holding Bau GmbH,Bahnhofstraße 47,D,Lampertswalde,01561
365842,Venturo,Supplier 365842,,,,
365851,Venturo,Supplier 365851,,,,
365852,Venturo,Supplier 365852,,,,
365853,Venturo,Supplier 365853,,,,
365859,Venturo,Wesel Haus Bau GmbH,Hermannstraße 10,D,Kassel,34117
365876,Venturo,Altenberg Haus OHG,Maybachstraße 6,D,Ulm,89079
365877,Venturo,Fröndenberg Umwelt SE,Gewerbepark 9,D,Großpostwitz / OT Ebendörfel,02692
365878,Venturo,Falkenau Resources AG,An der Schustermühle 4,D,Oppach,02736
365879,Venturo,Sohl Capital KG,Gewerbeparkring 21,D,Müllrose,15299
365880,Venturo,Junker Energy SE,Lindenallee 19,D,Barleben-Magdeburg,39179
365881,Venturo,Bergmann Plan Holding GmbH,Ringstraße 7,D,Burkau OT Auschkowitz,01906
365882,Venturo,Heinsberg Energy GbR,Loga 1b,D,Neschwitz,02699
365883,Venturo,Ammer Real OHG,Speditionsstr. 23,D,Düsseldorf,40221
365886,Venturo,Thalberg Engineering GmbH,Sachsenwerkstraße 31,D,Dresden,01257
365888,Venturo,Pfahl Tech GmbH,Königsbrücker Str. 159,D,Dresden,01109
365889,Venturo,Brackel Industrie Verwaltungs GmbH,Schwarzer Weg,D,Zeititz,04828
365890,Venturo,Olfen Concept Technik GmbH,Dorfstraße 10,D,Teicha,02956
365895,Venturo,Supplier 365895,,,,
365897,Venturo,Supplier 365897,,,,
365902,Venturo,Junker Smart Bau GmbH,Lindenstraße 39,D,Heinsberg,52525
365903,Venturo,Jäger Property Technik GmbH,Bahnhofstraße 19,D,Haselbachtal / OT Gersdorf,01920
365904,Venturo,Dachstein Immobilien GmbH,Hardenbergplatz 2,D,Berlin,10623
365905,Venturo,Quast Recycling GmbH & Co. KG,Cunnersdorf Nr. 10e,D,Pirna,01796
365906,Venturo,Hamm Immobilien SE,Hammerweg 25,D,Dresden,01127
365907,Venturo,Langer Logistik Verwaltungs GmbH,Arno-Nitzsche-Str. 35,D,Leipzig,04277
365908,Venturo,Thalberg Plan GmbH & Co. KG,Adalbert-Stifter-Weg 14,D,Dresden,01157
365909,Venturo,Ilten Umwelt SE,Römerstraße 128,,Neuss,41462
365910,Venturo,Vogt Park GmbH,Niederseidewitz 22,D,Bahretal,01819
365911,Venturo,Thalberg Green Technik GmbH,Mühlgasse 8,D,Neustadt / Sachsen,01844
365912,Venturo,Linde Green Technik GmbH,Gutzkowstraße 25,D,Frankfurt am Main,60594
365913,Venturo,Jäger Solutions Bau GmbH,Bonnewitzer Straße 3,D,Pirna,01796
365914,Venturo,Thalberg Property Holding GmbH,Hans-Böckler-Straße 1,D,Düsseldorf,40476
365915,Venturo,Ilten Recycling GmbH,Markt 1,DE,Neustadt in Sachsen,01844
365916,Venturo,Xanten Immobilien Holding GmbH,Trebuser Straße 11,D,Niesky,02906
365917,Venturo,Kreis Park GmbH,Max-Eyth-Straße 33,DE,Winnenden,71364
365918,Venturo,Langer Consulting KG,Im Täle 2,,Eppingen,75031
365919,Venturo,Langer Partner AG,Kaiserstraße 14,,München,80801
365920,Venturo,Geilenkirchen Bau KG,Cliebener Str. 99,D,Coswig,01640
365921,Venturo,Brackel Smart GbR,Silberfund 14,,Dresden,01169
365922,Venturo,Gerber Holding GmbH,Kirchweg 3,,Großroehrsdorf,01900
365923,Venturo,Castrop Capital SE,Weststraße 4,,Kamenz,01917
365924,Venturo,Fröndenberg Park Service GmbH,Weinbergstr. 22,D,Freital,01705
365925,Venturo,Dorsten Tech Bau GmbH,Raiffeisenstraße 7,DE,Altdorf,90518
365926,Venturo,Flur Dienst AG,Otto-von-Guericke-Allee 5,,Barleben,39179
366004,Venturo,Supplier 366004,,,,
366016,Venturo,Supplier 366016,,,,
366020,Venturo,Supplier 366020,,,,
366036,Venturo,Supplier 366036,,,,
366042,Venturo,Erkelenz Resources Bau GmbH,Friederikenstraße 21,D,Leipzig,04279
366044,Venturo,Supplier 366044,,,,
366053,Venturo,Supplier 366053,,,,
366057,Venturo,Supplier 366057,,,,
366058,Venturo,Merker Concept KG,Rankestraße 56,D,Dresden,01139
366059,Venturo,Dreher Resources GbR,Uhyster Straße 19,D,Burkau OT Pannewitz,01906
366061,Venturo,Hamm Resources GmbH,Bertolt-Brecht-Allee 24,DE,Dresden,01309
366062,Venturo,Jäger Management OHG,Tittlinger Straße 39,DE,Passau,94034
366063,Venturo,Ulmen Wirtschaft GbR,Kreckwitzer Straße 24,D,Baschütz,02627
366103,Venturo,Supplier 366103,,,,
366104,Venturo,Supplier 366104,,,,
366111,Venturo,Supplier 366111,,,,
366126,Venturo,Supplier 366126,,,,
366131,Venturo,Supplier 366131,,,,
366141,Venturo,Supplier 366141,,,,
366154,Venturo,Geilenkirchen Consulting GmbH,Hermann-Schomburg-Str. 6,D,Großdubrau,02694
366157,Venturo,Supplier 366157,,,,
366163,Venturo,Supplier 366163,,,,
366178,Venturo,Supplier 366178,,,,
366181,Venturo,Supplier 366181,,,,
366182,Venturo,Supplier 366182,,,,
366183,Venturo,Supplier 366183,,,,
366184,Venturo,Supplier 366184,,,,
366196,Venturo,Thalberg Consulting GmbH & Co. KG,Preußenstraße 1d,D,Leipzig,04289
366467,Venturo,Emden Green Bau GmbH,ul. Wroclawska 47,PL,Pisarzowice,PL-55-330
366468,Venturo,Arnsberg Property Bau GmbH,Muskauer Straße 27,D,Bautzen,02625
366469,Venturo,Zehm Immobilien GbR,Münchner Platz 2,DE,Dresden,01187
366470,Venturo,Regen Immobilien OHG,Industriepark Auf dem Steinberg 11,,Ballenstedt,06493
366608,Venturo,Geilenkirchen Property Bau GmbH,Humboldstraße 11,D,Altenburg,04600
366610,Venturo,Supplier 366610,,,,
366611,Venturo,Supplier 366611,,,,
366612,Venturo,Paderborn Logistik KG,Haydnstraße 9,D,Kamenz,01917
366613,Venturo,Dorsten Engineering SE,ul. Kasimierza Wielkiego 9,PL,Wroclaw,PL-50-077
366614,Venturo,Jülich Estate GmbH & Co. KG,ul. Milicka 31,PL,Mirkw,PL-55-095
366615,Venturo,Siegen Concept OHG,Hauptstraße 7,D,Ohorn,01896
366616,Venturo,Hamm Estate AG,Röderstraße 6,D,Ohorn,01896
366617,Venturo,Wald Service Service GmbH,Kolpingstraße 90,D,Aachen,52078
366618,Venturo,Moers Projekt GmbH & Co. KG,Königsbrücker Straße 44,D,Schwepnitz,01936
366619,Venturo,Bremer Projekt Holding GmbH,Am Ginsterbusch 1,D,Dresden,01328
366620,Venturo,Siegen Haus KG,Oststraße 2a,D,Lich-Ober-Bessingen,35423
366621,Venturo,Hammel Construction Bau GmbH,ul. Baltycka 6,PL,Poznan,PL-61-013
366623,Venturo,Jäger Energy AG,Bahnhofstraße 16a,D,Dürrhennersdorf,02708
366624,Venturo,Regen Dienst AG,Am Sandberg 10,D,Elstra,01920
366625,Venturo,Bremer Resources AG,Am Markt 1,DE,Pulsnitz,01896
366626,Venturo,Viersen Property GmbH,Bergstraße 17,D,Weißenfels,06667
366627,Venturo,Wegberg Plan OHG,Steegerhütte 18,D,Friesenhagen,51598
366642,Venturo,Hückelhoven Bau OHG,Güterbahnhofstraße 55,D,Heidenau,01809
366645,Venturo,Rheine Capital KG,Frauensteiner Straße 19,D,Hermsdorf/E,01776
366647,Venturo,Emden Umwelt Holding GmbH,Gewerbering 3,DE,Burgheim,86666
366649,Venturo,Hallberg Bau Verwaltungs GmbH,Tzschirnerstr. 13,D,Bautzen,02625
366650,Venturo,Supplier 366650,,,,
366653,Venturo,Vogt Park Service GmbH,Zschepplitz Nr. 25 a,D,Großweitzschen,04720
366654,Venturo,Langer Construction AG,Talstraße 8,D,Ascheberg-Herbern,59387
366655,Venturo,Junker Umwelt GmbH & Co. KG,Steinweg 46a,D,Merzenich,52399
366666,Venturo,Falkenau Smart GmbH & Co. KG,An der Nachtweide 6/8,D,Gardelegen,39638
366667,Venturo,Castrop Invest AG,Dresdner Straße 54,D,Putzkau,01877
366668,Venturo,Quast Recycling KG,Atelierstraße 5,D,Erkelenz,41812
366669,Venturo,Sohl Projekt GbR,Einsteinstraße 8A,D,Ahaus,48683
366670,Venturo,Supplier 366670,,,,
366674,Venturo,Iserlohn Smart Verwaltungs GmbH,Wellerswalder Weg 2 a,D,Oschatz,04758
366675,Venturo,Wald Dienst GbR,Zum Weinberg 1,D,Freital OT Pesterwitz,01705
366676,Venturo,Thalberg Construction GmbH & Co. KG,Meißner Straße 55,D,Weinböhla,01689
366677,Venturo,Unna Immobilien Technik GmbH,Neusalzaer Straße 42a,,Ebersbach-Neugersdorf,02730
366678,Venturo,Siegen Verwaltung SE,Hendrichstraße 31,D,Dresden,01109
366679,Venturo,Ulmen Dienst Bau GmbH,Roter Weg 5,D,Meißen,01662
366680,Venturo,Jülich Resources OHG,Brügelmannstraße 3,D,Köln,50679
366681,Venturo,Thalberg Projekt Technik GmbH,Martin-Hoop-Straße 12,DE,Bautzen,02625
366682,Venturo,Pfeifer Green GmbH & Co. KG,Inselallee 26 - 28,D,Kesselsdorf,01723
366683,Venturo,Troisdorf Partner Verwaltungs GmbH,Am Herrschaftsweiher 41,,Ludwigshafen,67071
366684,Venturo,Thalberg Plan Technik GmbH,Nathusiusstraße 15,DE,Leipzig,04129
366685,Venturo,Ebert Tech Verwaltungs GmbH,Sandwäsche 5,DE,Hoyerswerda,02977
366686,Venturo,Jülich Smart GmbH,Geibelstr. 35,DE,Leipzig,04129
366688,Venturo,Torf Haus GbR,Alt-Schmidtstedter Weg 7,DE,Erfurt,99099
366701,Venturo,Supplier 366701,,,,
366722,Venturo,Supplier 366722,,,,
366725,Venturo,Supplier 366725,,,,
366733,Venturo,Supplier 366733,,,,
366741,Venturo,Supplier 366741,,,,
366746,Venturo,Supplier 366746,,,,
366759,Venturo,Supplier 366759,,,,
366765,Venturo,Heinsberg Projekt GmbH,Dresdner Straße 65,D,Radeberg,01454
366770,Venturo,Supplier 366770,,,,
366776,Venturo,Cramer Capital GmbH,Auer Straße 16,D,Stollberg,09366
366788,Venturo,Supplier 366788,,,,
366814,Venturo,Supplier 366814,,,,
366850,Venturo,Supplier 366850,,,,
366853,Venturo,Supplier 366853,,,,
366858,Venturo,Supplier 366858,,,,
366868,Venturo,Supplier 366868,,,,
366870,Venturo,Supplier 366870,,,,
366887,Venturo,Supplier 366887,,,,
366889,Venturo,Flur Energy GmbH & Co. KG,Fr.-August-Rentsch-Straße 5,,Großröhrsdorf,01900
366894,Venturo,Emden Management Service GmbH,Bornheimer Straße 200,D,Bonn,53119
366902,Venturo,Supplier 366902,,,,
366905,Venturo,Jäger Verwaltung Holding GmbH,Straße der MTS 13,,Schönfeld,01561
366906,Venturo,Arnsberg Zentrum GmbH,Pulsnitzer Straße 41,,Großröhrsdorf,01900
366907,Venturo,Olfen Capital AG,Agathe-Zeis-Straße 6,D,Radeberg,01454
366908,Venturo,Wesel Holding Technik GmbH,Einsteinstraße 131,D,Oranienbaum-Wörlitz,06785
366909,Venturo,Zander Capital OHG,Maria-Eich-Straße 77,D,Gräfelfing,82166
366910,Venturo,Linde Holding OHG,Ladenberg 8,D,Bad Gottleuba OT Berggießhübel,01816
366911,Venturo,Fröndenberg Service Verwaltungs GmbH,Südstraße 18,D,Neukirchen,09221
366912,Venturo,Paderborn Industrie GbR,Trebuser Straße 16,D,Hähnichen,02923
366913,Venturo,Thalberg Smart OHG,Straße des Friedens,D,Erfurt,99094
366914,Venturo,Zülpich Estate OHG,Dorfanger 11,,Lampertswalde/OT Brockwitz,01561
366915,Venturo,Ebert Property Verwaltungs GmbH,Am Karrenberg 10,DE,Neustadt,01844
366916,Venturo,Olfen System Holding GmbH,Wilsdruffer Straße 11,D,Kesselsdorf,01723
366917,Venturo,Velde Partner GmbH,Am Brauhaus 12,DE,Dresden,01099
366918,Venturo,Viersen Energy GmbH & Co. KG,Lauengraben 18,D,Bautzen,02625
366919,Venturo,Ammer Industrie OHG,An der Blutfinke 87,D,Wuppertal,42369
366920,Venturo,Emden Industrie OHG,Dieselstraße 10,DE,Coesfeld,48653
366921,Venturo,Dachstein Property GbR,Rankestrasse 35,DE,Dresden,01139
366922,Venturo,Bremer Immobilien GbR,Nienburger Straße 44,D,Rehburg-Loccum,31547
366923,Venturo,Kleve Tech Bau GmbH,Stolpener Straße 11,DE,Bischofswerda,01877
366924,Venturo,Olfen Engineering Service GmbH,Angerstraße 14,DE,Karlstadt,97753
366925,Venturo,Zehm Industrie Service GmbH,Zeiss-Abb-Straße 6,D,Dresden,01108
366926,Venturo,Hückelhoven Projekt OHG,Carl-Zeiss-Str. 3,DE,Volkmarsen,34471
366927,Venturo,Wegberg Dienst Bau GmbH,Tiergartenstraße 36,DE,Dresden,01219
366928,Venturo,Unna Invest Holding GmbH,Dr.-Peter-Jordan-Straße 6,DE,Bautzen,02625
366929,Venturo,Zehm Dienst OHG,Stolzenseestraße 9,D,Kißlegg,88353
366930,Venturo,Ilten Property Bau GmbH,Am Seerain 2,DE,Dautphetal,35232
366931,Venturo,Grund Capital GmbH & Co. KG,Kringeller Straße 80,DE,Hutthurm,94116
366932,Venturo,Brackel Wirtschaft Holding GmbH,Güterstrasse 9,,Dieburg,64807
366933,Venturo,Hammel Verwaltung Technik GmbH,Dreistern 24,DE,Göda,02633
366934,Venturo,Falkenau Werk Holding GmbH,Wermsdorfer Straße 27,D,Mügeln,04769
366935,Venturo,Troisdorf Consulting KG,Feuergasse 7,,Gengenbach,77723
366936,Venturo,Altenberg Service GbR,Geschwister-Scholl-Straße 30a,D,Eckartsberg,02763
366937,Venturo,Iserlohn Green AG,Bijlmermeerstraat 1,NL,Lüneburg,21310
366938,Venturo,Erkelenz Umwelt GmbH & Co. KG,Altdölzschen 31,DE,Dresden,01187
366939,Venturo,Velde Construction AG,Dr.-Krause-Straße 33,D,Köthen,06366
366940,Venturo,Vogt Immobilien OHG,Am Friedhof 46,D,Großenhain,01558
366941,Venturo,Keller Construction Technik GmbH,Hauptstraße 16,DE,Rammenau,01877
366942,Venturo,Rheine Green Holding GmbH,Marienburger Straße 15,,Köln,50968
367206,Venturo,Supplier 367206,,,,
367218,Venturo,Supplier 367218,,,,
367222,Venturo,Supplier 367222,,,,
367234,Venturo,Supplier 367234,,,,
367236,Venturo,Supplier 367236,,,,
367241,Venturo,Supplier 367241,,,,
367245,Venturo,Supplier 367245,,,,
367253,Venturo,Moers Solutions Verwaltungs GmbH,Am Herrmannschacht 11,D,Zeitz,06712
367258,Venturo,Supplier 367258,,,,
367267,Venturo,Supplier 367267,,,,
367279,Venturo,Supplier 367279,,,,
367286,Venturo,Supplier 367286,,,,
367312,Venturo,Supplier 367312,,,,
367313,Venturo,Supplier 367313,,,,
367315,Venturo,Supplier 367315,,,,
367316,Venturo,Supplier 367316,,,,
367319,Venturo,Supplier 367319,,,,
367326,Venturo,Supplier 367326,,,,
367327,Venturo,Supplier 367327,,,,
367333,Venturo,Supplier 367333,,,,
367356,Venturo,Supplier 367356,,,,
367365,Venturo,Supplier 367365,,,,
367370,Venturo,Troisdorf Haus AG,Gymnasiumstraße 12,DE,Hadamar,65589
367371,Venturo,Olpe Werk KG,Dr.-Berns-Straße 18,D,Moers,47441
367372,Venturo,Merker Recycling KG,Zum Wasserwerk 4,D,Hohendubrau OT Weigersdorf,02906
367373,Venturo,Brackel Resources OHG,Kleinbahnstr. 59,D,Kempen,47906
367374,Venturo,Sohl Verwaltung KG,Moselstr. 18,D,Neuss,41464
367375,Venturo,Grund Materials GmbH,Blumenstraße 11a,D,Bernbruch,01920
367376,Venturo,Siegen Resources SE,Pfarrgasse 27,D,Elstra,01920
367377,Venturo,Gelsen Property KG,Messering 9,D,Dresden,01067
367378,Venturo,Reuter Invest GbR,Kurze Straße 18,D,Niederwiesa,09577
367379,Venturo,Ilten Immobilien KG,Magazinstr. 15,,Dresden,01099
367380,Venturo,Dachstein Solutions GbR,Wartbachstraße 28,,Hinterweidenthal,66999
367381,Venturo,Ochsner Tech Service GmbH,Berliner Straße 6,,Spremberg,03130
367382,Venturo,Wesel Consulting Service GmbH,Rudolf-Diesel-Straße 24,D,Bensheim,64625
367383,Venturo,Iserlohn Property GmbH & Co. KG,Pfotenhauerstraße 46,D,Dresden,01307
367384,Venturo,Ochsner Service Service GmbH,Zur Hohlwies 11,D,Greimerath,54533
367385,Venturo,Ilten Park Holding GmbH,Rackwitzer Straße 12,D,Leipzig,04347
367386,Venturo,Rheine Holding Holding GmbH,Süderwisch 22,DE,Volsemenhusen,25693
367387,Venturo,Nordmann Bau Service GmbH,Gartenstraße 5,,Pulsnitz,01896
367388,Venturo,Ulmen System SE,Messering 5,,Dresden,01067
367389,Venturo,Imfeld System KG,Paulstraße 2,D,Dresden,01099
367390,Venturo,Xanten System Verwaltungs GmbH,Hans-Böckler-Straße 42-44,,Langenhagen,30851
367391,Venturo,Sohl Engineering GmbH,Washingtonstraße 16-16a,DE,Dresden,01139
367392,Venturo,Aachen Projekt OHG,Am Gewerbepark 1,D,Wilsdruff,01723
367393,Venturo,Reuter Management Service GmbH,Kügelgenweg 3d,D,Dresden,01108
367394,Venturo,Paderborn Green SE,Diesterwegstrasse 11,D,Heidenau,01809
367395,Venturo,Neuss Capital KG,Kurze Gasse 2,D,Frankenberg,09669
367396,Venturo,Emden Werk GbR,Ostra-Allee 20,D,Dresden,01067
367397,Venturo,Wenger Holding GmbH & Co. KG,Obstallee 1,D,Pulsnitz/OT Oberlichtenau,01896
367398,Venturo,Troisdorf Construction Verwaltungs GmbH,Eschdorfer Weg 114,D,Pirna,01796
367399,Venturo,Iserlohn Verwaltung Verwaltungs GmbH,Bergweg 4 a,D,Glashütte,01768
367400,Venturo,Emden Dienst Service GmbH,Lennstraße 12,,Dresden,01069
367401,Venturo,Arnsberg Engineering Bau GmbH,Wilhelm-Buck-Straße 2,DE,Dresden,01097
367402,Venturo,Jülich System SE,Lößnitzstraße 14,DE,Dresden,01097
367403,Venturo,Geilenkirchen Materials GbR,Reinickendorfer Str. 28,,Berlin,13347
367404,Venturo,Dreher Consulting GmbH,Winterbergstraße 70,DE,Dresden,01237
367405,Venturo,Cramer Tech KG,Berliner Straße 36,D,Weinböhla,01689
367406,Venturo,Aachen Partner GmbH,Winterbergstr.70,DE,Dresden,01237
367407,Venturo,Ufer Holding GbR,Fiedelgasse 9,D,Großröhrsdorf,01900
367408,Venturo,Kleve Recycling Service GmbH,Rosenstraße 32,DE,Dresden,01067
367409,Venturo,Langer Real Service GmbH,Münchner Platz 2,DE,Dresden,01187
367410,Venturo,,,,,
367411,Venturo,Neuer Projekt KG,Boettgerstraße 8,D,Mönchengladbach,41066
367412,Venturo,Vogt Zentrum GmbH & Co. KG,Altroßthal 5b,,Dresden,01169
367413,Venturo,Heinsberg Dienst GbR,Bodenbacher Straße 127,,Dresden,01277
367414,Venturo,Troisdorf Materials SE,Alte Weinberge 21,D,Brandenburg,14776
367415,Venturo,Xanten Concept OHG,Tittlinger Straße 39,,Passau,94034
367416,Venturo,Altenberg Real Bau GmbH,Am Gewerbepark 6,,Wilsdruff,01723
367417,Venturo,Erkelenz Smart GmbH & Co. KG,Biesnitzer Straße 33,D,Görlitz,02826
367418,Venturo,Reuter Bau Service GmbH,langhansstraße 127,,Berlin,13086
367419,Venturo,Erkelenz Real Technik GmbH,Dr. Albert-Dietze-Straße 11,D,Radeberg,01454
367420,Venturo,Neuer Recycling AG,Kiebitzheide 11-21,,Osnabrück,49084
367421,Venturo,Cramer Haus OHG,Warnowallee 31c,DE,Rostock,18107
367422,Venturo,Altenberg Solutions GmbH,Am Klengelsberg 1,,Trebsen,04686
367423,Venturo,Erkelenz Construction Holding GmbH,Am Rummel 5,,Chemnitz,09123
367424,Venturo,Zehm Estate GmbH & Co. KG,Eschdorfer Straße 23,,Dürrröhrsdorf- Dittersbach,01833
367425,Venturo,Falkenau Gruppe GbR,Buchstraße 21,DE,Freiberg,09599
367426,Venturo,Kreis Tech Service GmbH,Heesstraße 5,D,Kreuztal,57223
367427,Venturo,Gelsen Plan OHG,Am Sachsenring 2,D,Oberlungwitz,09353
367428,Venturo,Wenger Dienst Technik GmbH,Spittelwiesenweg 42,D,Bautzen,02625
367429,Venturo,Ammer Resources GbR,Am Spitzberg 2,D,Possendorf,01728
367635,Venturo,Supplier 367635,,,,
367639,Venturo,Supplier 367639,,,,
367640,Venturo,Supplier 367640,,,,
367641,Venturo,Supplier 367641,,,,
367651,Venturo,Supplier 367651,,,,
367652,Venturo,Supplier 367652,,,,
367675,Venturo,Supplier 367675,,,,
367679,Venturo,Supplier 367679,,,,
367680,Venturo,Supplier 367680,,,,
367682,Venturo,Supplier 367682,,,,
367693,Venturo,Hammel Tech Technik GmbH,Lößnitzgrundstraße 136,D,Reichenberg,01468
367694,Venturo,Hammel Partner Technik GmbH,Friedrich-Engels-Str. 57,D,Riesa,01587
367699,Venturo,Viersen Real OHG,Burgstraße 7,D,Chemnitz,09117
367701,Venturo,Grund Green GbR,Gewerbering Nord,D,Bretnig,01900
367702,Venturo,Nordmann Werk GbR,Bühlauer Schützensteig 8,D,Dresden,01324
367703,Venturo,Ulmen Partner GbR,An der Schäferei 2,D,Pulsnitz,01896
367704,Venturo,Falkenau Engineering GmbH,Wettinstraße 5,D,Pulsnitz,01896
367706,Venturo,Sander Smart Verwaltungs GmbH,Innungstraße 27a,D,Hürth,50354
367707,Venturo,Ilten Partner Verwaltungs GmbH,Alte Mühle 1,D,Neukirchen-Vluyn,47506
367708,Venturo,Keller Tech Service GmbH,Wiesenbruchstraße 46,D,Kamp-Lintfort,47475
367709,Venturo,Thalberg Logistik AG,Gerhart-Hauptmann-Straße 8,D,Sohland/Spree,02689
367710,Venturo,Brackel Materials AG,Zehistaer Straße 61,D,Pirna,01796
367714,Venturo,Ulmen Dienst Bau GmbH,Breitscheidstraße 7,D,Löbau,02708
367715,Venturo,Ulmen Dienst Bau GmbH,Lindenstraße 15,D,Limbach-Oberfrohna,09212
367717,Venturo,Mauer Logistik OHG,"Gewerbepark Süd, Südstraße 80",DE,Grimma,04668
367719,Venturo,Neuer System Verwaltungs GmbH,Straße A Nr. 9,DE,Lauta,02991
367723,Venturo,Junker Property Technik GmbH,Bergener Ring 1/3,D,Ottendorf-Okrilla,01458
367724,Venturo,Wenger Capital SE,An der Promnitz 25,D,Radeburg,01471
367725,Venturo,Junker Immobilien GmbH & Co. KG,Großröhrsdorfer Str. 5,D,Pulsnitz,01896
367726,Venturo,Cramer Industrie Technik GmbH,Kapellenweg 8,D,Großhartau OT Schmiedefeld,01909
367728,Venturo,Altenberg Dienst Service GmbH,Scheidtbachstr. 17a,D,Bergisch Gladb,51469
367729,Venturo,Linde Holding SE,Hermann-Mende-Straße 3,D,Dresden,01099
367732,Venturo,Reuter Materials Technik GmbH,Nordstraße 16,D,Großröhrsdorf,01900
367734,Venturo,Düren Service AG,Hauptstraße 92,D,Großröhrsdorf,01900
367735,Venturo,Altenberg Engineering Service GmbH,Lichtenberger Str. 3,D,Pulsnitz,01896
367737,Venturo,Pfahl Umwelt AG,Weststraße 5,D,Großröhrsdorf,01900
367738,Venturo,Rheine Construction KG,Pulsnitzer Straße 52 b,D,Steina,01920
367740,Venturo,Pfahl Facility SE,Industriestraße 32,D,Heinsberg,52525
367741,Venturo,Pfeifer Partner SE,Röderstraße 24,D,Ohorn,01896
367742,Venturo,Jäger Construction GbR,Bergener Ring 31,D,Ottendorf-Okrilla,01458
367743,Venturo,Erkelenz Projekt Bau GmbH,Rosenthalstraße 9,D,Großröhrsdorf,01900
367744,Venturo,Kleve Tech Technik GmbH,Schlüterstraße 29,D,Dresden,01277
367745,Venturo,Falkenau Resources OHG,Gewerbering Süd 5,D,Bretnig-Hausw.,01900
367746,Venturo,Olpe Energy KG,Fronhofweg 2,D,Brühl,50321
367752,Venturo,Supplier 367752,,,,
367753,Venturo,Torf Logistik Verwaltungs GmbH,Wellerstraße 20,D,Schkeuditz,04435
367754,Venturo,Geilenkirchen Park AG,Weißenburger Str. 8,D,Aachen,52068
367755,Venturo,Neuss Umwelt AG,Bahnhofstraße 3,DE,Lindlar,51789
367756,Venturo,Vogt Haus Bau GmbH,Valenciennerstr. 153,D,Düren,52355
367757,Venturo,Wesel Industrie Bau GmbH,Rohrbacher Str. 16,D,Belgershain,04683
367758,Venturo,Olpe Umwelt Service GmbH,Am Ochsenwinkel 2,D,Hirschfeld,04463
367759,Venturo,Kleve Umwelt SE,Damaschkestr. 15,D,Großröhrsdorf,01900
367760,Venturo,Zehm Capital Holding GmbH,Weberstraße 32,D,Ohorn,01896
367764,Venturo,Troisdorf Bau Bau GmbH,Unterstraße 22-24,D,Viersen,41749
367765,Venturo,Cramer Consulting Service GmbH,Hartsteinwerk,D,Sorra,02681
367773,Venturo,Supplier 367773,,,,
367775,Venturo,Supplier 367775,,,,
367783,Venturo,Falkenau Property SE,Adolphstraße 20,D,Großröhrsdorf,01900
367799,Venturo,Supplier 367799,,,,
367808,Venturo,Supplier 367808,,,,
367809,Venturo,Supplier 367809,,,,
367812,Venturo,Supplier 367812,,,,
367813,Venturo,Supplier 367813,,,,
367814,Venturo,Ilten Logistik GbR,Königsbrücker Straße 32,DE,Kamenz,01917
367815,Venturo,Gerber System GmbH,Am Kapellchen 9,D,Erkelenz,41812
367816,Venturo,Zülpich Immobilien KG,Georg-Mehrtens-Straße 5,DE,Dresden,01237
367817,Venturo,Aachen Holding GbR,Albert-Einstein-Straße 8,DE,Wennigsen,30974
367818,Venturo,Zülpich Resources SE,Flensburger Straße 46/48,D,Dresden,01157
367819,Venturo,Paderborn Projekt Verwaltungs GmbH,Niedergraben 1,D,Neustadt,01844
367820,Venturo,Bremer Wirtschaft Holding GmbH,Schreibers Hof 7,DE,Ense,59469
367821,Venturo,Sohl Park KG,Potthoffstraße 5,DE,Dresden,01159
367822,Venturo,Hallberg Concept Holding GmbH,Hans-Driesch-Str. 2 b,,Leipzig,04179
367823,Venturo,Zander Solutions OHG,Paul-Greifzu-Straße 57,D,Riesa,01591
367824,Venturo,Ulmen Werk Technik GmbH,Am Schwedenstein 19,D,Steina,01920
367825,Venturo,Gelsen Park Bau GmbH,Rosa-Luxemburg-Straße 6,D,Görlitz,02827
367827,Venturo,Castrop Service Technik GmbH,Zumpeweg 3,,Taubenheim / Spree,02689
367828,Venturo,Sohl Construction KG,Lohrmannstraße 19,DE,Dresden,01237
367829,Venturo,Neuer Construction Technik GmbH,Fürther Straße 1-3,DE,Ottweiler,66564
368307,Venturo,Supplier 368307,,,,
368312,Venturo,Supplier 368312,,,,
368325,Venturo,Supplier 368325,,,,
368327,Venturo,Supplier 368327,,,,
368343,Venturo,Supplier 368343,,,,
368353,Venturo,Supplier 368353,,,,
